uf50-0879.cnf,T,32
uf50-0187.cnf,T,32
uf50-0970.cnf,T,102
uf50-0740.cnf,T,24
uf50-0207.cnf,T,28
uf50-0858.cnf,T,49
uf50-0188.cnf,T,32
uf50-0152.cnf,T,404
uf50-0732.cnf,T,177
uf50-0982.cnf,T,102
uf50-0222.cnf,T,133
uf50-0912.cnf,T,30
uf50-0410.cnf,T,455
uf50-0408.cnf,T,26
uf50-0119.cnf,T,198
uf50-0522.cnf,T,17
uf50-0503.cnf,T,18
uf50-0948.cnf,T,272
uf50-036.cnf,T,80
uf50-0346.cnf,T,10
uf50-0369.cnf,T,29
uf50-0381.cnf,T,449
uf50-0531.cnf,T,213
uf50-0887.cnf,T,21
uf50-0684.cnf,T,17
uf50-054.cnf,T,48
uf50-0421.cnf,T,22
uf50-0453.cnf,T,181
uf50-0134.cnf,T,394
uf50-0996.cnf,T,34
uf50-0276.cnf,T,15
uf50-0118.cnf,T,246
uf50-0193.cnf,T,5
uf50-0254.cnf,T,242
uf50-0669.cnf,T,44
uf50-0643.cnf,T,21
uf50-0586.cnf,T,160
uf50-0658.cnf,T,26
uf50-0422.cnf,T,16
uf50-0612.cnf,T,166
uf50-0563.cnf,T,322
uf50-0842.cnf,T,200
uf50-0758.cnf,T,486
uf50-0175.cnf,T,264
uf50-0549.cnf,T,4
uf50-0232.cnf,T,105
uf50-0400.cnf,T,46
uf50-0661.cnf,T,60
uf50-084.cnf,T,235
uf50-0694.cnf,T,103
uf50-016.cnf,T,141
uf50-0827.cnf,T,630
uf50-08.cnf,T,150
uf50-0595.cnf,T,288
uf50-0358.cnf,T,113
uf50-0688.cnf,T,618
uf50-0180.cnf,T,582
uf50-0741.cnf,T,34
uf50-0928.cnf,T,49
uf50-0665.cnf,T,228
uf50-0530.cnf,T,13
uf50-0332.cnf,T,347
uf50-0166.cnf,T,205
uf50-0852.cnf,T,327
uf50-0457.cnf,T,227
uf50-0674.cnf,T,484
uf50-0816.cnf,T,23
uf50-0875.cnf,T,13
uf50-0334.cnf,T,57
uf50-0987.cnf,T,154
uf50-0972.cnf,T,103
uf50-0115.cnf,T,6
uf50-042.cnf,T,82
uf50-0671.cnf,T,143
uf50-0391.cnf,T,192
uf50-0272.cnf,T,582
uf50-0464.cnf,T,354
uf50-030.cnf,T,482
uf50-0954.cnf,T,128
uf50-0431.cnf,T,33
uf50-027.cnf,T,11
uf50-0201.cnf,T,359
uf50-085.cnf,T,282
uf50-0321.cnf,T,311
uf50-0217.cnf,T,69
uf50-0902.cnf,T,323
uf50-0189.cnf,T,126
uf50-0529.cnf,T,26
uf50-0770.cnf,T,38
uf50-01.cnf,T,441
uf50-092.cnf,T,49
uf50-0498.cnf,T,310
uf50-0525.cnf,T,27
uf50-0135.cnf,T,97
uf50-0989.cnf,T,81
uf50-0266.cnf,T,185
uf50-0646.cnf,T,59
uf50-0973.cnf,T,260
uf50-0250.cnf,T,28
uf50-043.cnf,T,12
uf50-0794.cnf,T,266
uf50-0909.cnf,T,43
uf50-0153.cnf,T,357
uf50-0362.cnf,T,18
uf50-0844.cnf,T,175
uf50-0915.cnf,T,395
uf50-0372.cnf,T,53
uf50-0818.cnf,T,207
uf50-099.cnf,T,291
uf50-0283.cnf,T,195
uf50-0772.cnf,T,52
uf50-0365.cnf,T,119
uf50-0569.cnf,T,315
uf50-0336.cnf,T,303
uf50-0766.cnf,T,98
uf50-0994.cnf,T,114
uf50-0543.cnf,T,39
uf50-0791.cnf,T,14
uf50-0497.cnf,T,235
uf50-079.cnf,T,102
uf50-0990.cnf,T,252
uf50-0799.cnf,T,4
uf50-0702.cnf,T,93
uf50-0406.cnf,T,210
uf50-0307.cnf,T,16
uf50-0859.cnf,T,288
uf50-0864.cnf,T,156
uf50-0234.cnf,T,5
uf50-0960.cnf,T,652
uf50-0480.cnf,T,143
uf50-094.cnf,T,131
uf50-0775.cnf,T,4
uf50-0707.cnf,T,50
uf50-0486.cnf,T,35
uf50-0302.cnf,T,188
uf50-0550.cnf,T,169
uf50-0836.cnf,T,70
uf50-0494.cnf,T,45
uf50-0843.cnf,T,175
uf50-066.cnf,T,93
uf50-0829.cnf,T,37
uf50-0324.cnf,T,280
uf50-0774.cnf,T,30
uf50-0144.cnf,T,168
uf50-0237.cnf,T,281
uf50-0218.cnf,T,7
uf50-091.cnf,T,147
uf50-077.cnf,T,376
uf50-0537.cnf,T,83
uf50-0854.cnf,T,306
uf50-0304.cnf,T,21
uf50-0495.cnf,T,111
uf50-0856.cnf,T,363
uf50-0979.cnf,T,228
uf50-0604.cnf,T,45
uf50-0786.cnf,T,137
uf50-0292.cnf,T,480
uf50-0239.cnf,T,123
uf50-0380.cnf,T,111
uf50-0393.cnf,T,330
uf50-067.cnf,T,428
uf50-0753.cnf,T,32
uf50-0273.cnf,T,294
uf50-0184.cnf,T,53
uf50-0291.cnf,T,85
uf50-0415.cnf,T,105
uf50-0465.cnf,T,757
uf50-0109.cnf,T,264
uf50-0121.cnf,T,166
uf50-0930.cnf,T,192
uf50-040.cnf,T,20
uf50-024.cnf,T,8
uf50-0945.cnf,T,282
uf50-0872.cnf,T,45
uf50-0128.cnf,T,23
uf50-080.cnf,T,82
uf50-0282.cnf,T,267
uf50-0329.cnf,T,514
uf50-0835.cnf,T,35
uf50-0227.cnf,T,49
uf50-0179.cnf,T,90
uf50-0161.cnf,T,37
uf50-0647.cnf,T,80
uf50-0943.cnf,T,87
uf50-0884.cnf,T,21
uf50-0171.cnf,T,131
uf50-0873.cnf,T,8
uf50-0527.cnf,T,210
uf50-01000.cnf,T,17
uf50-0752.cnf,T,112
uf50-0598.cnf,T,125
uf50-0841.cnf,T,5
uf50-0263.cnf,T,80
uf50-0533.cnf,T,21
uf50-023.cnf,T,46
uf50-0399.cnf,T,835
uf50-0392.cnf,T,176
uf50-0899.cnf,T,51
uf50-0971.cnf,T,328
uf50-0983.cnf,T,189
uf50-0809.cnf,T,133
uf50-0677.cnf,T,613
uf50-0280.cnf,T,40
uf50-068.cnf,T,87
uf50-0489.cnf,T,121
uf50-0644.cnf,T,101
uf50-0131.cnf,T,190
uf50-0482.cnf,T,12
uf50-0823.cnf,T,211
uf50-0462.cnf,T,517
uf50-0350.cnf,T,21
uf50-058.cnf,T,148
uf50-0264.cnf,T,79
uf50-0848.cnf,T,44
uf50-0402.cnf,T,121
uf50-0898.cnf,T,28
uf50-062.cnf,T,57
uf50-0338.cnf,T,43
uf50-0535.cnf,T,175
uf50-0636.cnf,T,10
uf50-0315.cnf,T,91
uf50-0618.cnf,T,37
uf50-0176.cnf,T,11
uf50-0390.cnf,T,164
uf50-0528.cnf,T,62
uf50-0881.cnf,T,89
uf50-0924.cnf,T,365
uf50-045.cnf,T,26
uf50-0739.cnf,T,14
uf50-0469.cnf,T,18
uf50-0834.cnf,T,496
uf50-0289.cnf,T,66
uf50-0269.cnf,T,172
uf50-047.cnf,T,97
uf50-0667.cnf,T,131
uf50-0305.cnf,T,152
uf50-0245.cnf,T,20
uf50-0124.cnf,T,92
uf50-0716.cnf,T,10
uf50-061.cnf,T,52
uf50-0450.cnf,T,14
uf50-0268.cnf,T,16
uf50-0621.cnf,T,178
uf50-0822.cnf,T,70
uf50-0432.cnf,T,174
uf50-0592.cnf,T,41
uf50-0106.cnf,T,1048
uf50-0548.cnf,T,136
uf50-0641.cnf,T,49
uf50-0730.cnf,T,18
uf50-0777.cnf,T,80
uf50-0870.cnf,T,210
uf50-0801.cnf,T,926
uf50-0577.cnf,T,182
uf50-0974.cnf,T,79
uf50-0290.cnf,T,46
uf50-0261.cnf,T,316
uf50-0335.cnf,T,74
uf50-064.cnf,T,87
uf50-0962.cnf,T,32
uf50-0420.cnf,T,348
uf50-0311.cnf,T,3
uf50-0510.cnf,T,306
uf50-0485.cnf,T,457
uf50-0934.cnf,T,544
uf50-0670.cnf,T,166
uf50-0692.cnf,T,209
uf50-0795.cnf,T,184
uf50-0765.cnf,T,5
uf50-0917.cnf,T,45
uf50-0526.cnf,T,212
uf50-0933.cnf,T,11
uf50-0894.cnf,T,351
uf50-0325.cnf,T,146
uf50-029.cnf,T,12
uf50-09.cnf,T,25
uf50-0773.cnf,T,75
uf50-0566.cnf,T,22
uf50-0745.cnf,T,1060
uf50-0589.cnf,T,59
uf50-0682.cnf,T,582
uf50-0660.cnf,T,321
uf50-0929.cnf,T,18
uf50-0838.cnf,T,6
uf50-0781.cnf,T,330
uf50-098.cnf,T,66
uf50-0986.cnf,T,101
uf50-0705.cnf,T,153
uf50-0712.cnf,T,86
uf50-0796.cnf,T,65
uf50-035.cnf,T,179
uf50-0394.cnf,T,26
uf50-087.cnf,T,361
uf50-0317.cnf,T,41
uf50-0328.cnf,T,21
uf50-0904.cnf,T,547
uf50-0639.cnf,T,100
uf50-0649.cnf,T,18
uf50-0800.cnf,T,78
uf50-0538.cnf,T,16
uf50-031.cnf,T,199
uf50-0139.cnf,T,715
uf50-0447.cnf,T,290
uf50-0815.cnf,T,127
uf50-0978.cnf,T,14
uf50-089.cnf,T,216
uf50-0452.cnf,T,625
uf50-0633.cnf,T,746
uf50-0125.cnf,T,864
uf50-0279.cnf,T,598
uf50-0892.cnf,T,547
uf50-0683.cnf,T,146
uf50-0442.cnf,T,33
uf50-0905.cnf,T,19
uf50-0645.cnf,T,135
uf50-0295.cnf,T,351
uf50-0221.cnf,T,352
uf50-0708.cnf,T,211
uf50-0178.cnf,T,243
uf50-0959.cnf,T,19
uf50-0619.cnf,T,654
uf50-0886.cnf,T,8
uf50-0224.cnf,T,6
uf50-0433.cnf,T,157
uf50-0927.cnf,T,262
uf50-0591.cnf,T,4
uf50-0343.cnf,T,40
uf50-0678.cnf,T,32
uf50-014.cnf,T,228
uf50-0167.cnf,T,203
uf50-049.cnf,T,96
uf50-0837.cnf,T,91
uf50-0508.cnf,T,115
uf50-074.cnf,T,60
uf50-0409.cnf,T,14
uf50-0348.cnf,T,13
uf50-0882.cnf,T,210
uf50-0242.cnf,T,69
uf50-0695.cnf,T,43
uf50-0240.cnf,T,248
uf50-0502.cnf,T,147
uf50-0620.cnf,T,278
uf50-0277.cnf,T,7
uf50-0203.cnf,T,496
uf50-0287.cnf,T,434
uf50-0672.cnf,T,3
uf50-0950.cnf,T,189
uf50-0957.cnf,T,527
uf50-0303.cnf,T,35
uf50-0686.cnf,T,57
uf50-0718.cnf,T,59
uf50-0804.cnf,T,128
uf50-0388.cnf,T,268
uf50-0198.cnf,T,77
uf50-0696.cnf,T,26
uf50-0122.cnf,T,322
uf50-0778.cnf,T,90
uf50-0326.cnf,T,254
uf50-0258.cnf,T,129
uf50-0615.cnf,T,68
uf50-0744.cnf,T,91
uf50-0126.cnf,T,421
uf50-0788.cnf,T,235
uf50-0853.cnf,T,34
uf50-0657.cnf,T,131
uf50-0547.cnf,T,155
uf50-0958.cnf,T,134
uf50-0313.cnf,T,175
uf50-0424.cnf,T,232
uf50-012.cnf,T,34
uf50-0723.cnf,T,368
uf50-0590.cnf,T,305
uf50-053.cnf,T,114
uf50-0147.cnf,T,223
uf50-0819.cnf,T,132
uf50-088.cnf,T,203
uf50-0159.cnf,T,863
uf50-0632.cnf,T,384
uf50-0575.cnf,T,1502
uf50-0454.cnf,T,87
uf50-0430.cnf,T,122
uf50-0524.cnf,T,92
uf50-0984.cnf,T,109
uf50-0446.cnf,T,15
uf50-0157.cnf,T,140
uf50-0907.cnf,T,304
uf50-0790.cnf,T,91
uf50-0553.cnf,T,152
uf50-0726.cnf,T,111
uf50-0673.cnf,T,17
uf50-0596.cnf,T,5
uf50-0967.cnf,T,215
uf50-0127.cnf,T,548
uf50-0397.cnf,T,101
uf50-0243.cnf,T,136
uf50-0281.cnf,T,130
uf50-0947.cnf,T,63
uf50-0736.cnf,T,408
uf50-0964.cnf,T,56
uf50-0417.cnf,T,33
uf50-0711.cnf,T,9
uf50-0426.cnf,T,211
uf50-0868.cnf,T,271
uf50-0793.cnf,T,402
uf50-0284.cnf,T,74
uf50-0763.cnf,T,208
uf50-0689.cnf,T,141
uf50-0383.cnf,T,88
uf50-0182.cnf,T,483
uf50-0342.cnf,T,45
uf50-0949.cnf,T,9
uf50-0625.cnf,T,117
uf50-0714.cnf,T,682
uf50-0839.cnf,T,172
uf50-0216.cnf,T,46
uf50-0309.cnf,T,130
uf50-072.cnf,T,18
uf50-0831.cnf,T,290
uf50-0427.cnf,T,33
uf50-0354.cnf,T,115
uf50-0889.cnf,T,166
uf50-0574.cnf,T,53
uf50-0906.cnf,T,66
uf50-010.cnf,T,169
uf50-04.cnf,T,44
uf50-0441.cnf,T,26
uf50-0734.cnf,T,182
uf50-0249.cnf,T,235
uf50-0634.cnf,T,298
uf50-0246.cnf,T,778
uf50-0233.cnf,T,41
uf50-0606.cnf,T,72
uf50-0490.cnf,T,458
uf50-0731.cnf,T,717
uf50-0316.cnf,T,127
uf50-0333.cnf,T,148
uf50-0955.cnf,T,24
uf50-0474.cnf,T,231
uf50-06.cnf,T,408
uf50-0202.cnf,T,707
uf50-0559.cnf,T,733
uf50-0877.cnf,T,122
uf50-039.cnf,T,265
uf50-0368.cnf,T,33
uf50-0806.cnf,T,38
uf50-0968.cnf,T,31
uf50-0850.cnf,T,68
uf50-0356.cnf,T,12
uf50-0593.cnf,T,1005
uf50-0229.cnf,T,86
uf50-0558.cnf,T,192
uf50-0675.cnf,T,201
uf50-0637.cnf,T,47
uf50-015.cnf,T,15
uf50-0556.cnf,T,94
uf50-0375.cnf,T,46
uf50-0951.cnf,T,138
uf50-0626.cnf,T,91
uf50-0330.cnf,T,389
uf50-071.cnf,T,19
uf50-0876.cnf,T,30
uf50-0403.cnf,T,297
uf50-0584.cnf,T,3
uf50-0341.cnf,T,381
uf50-026.cnf,T,247
uf50-0146.cnf,T,36
uf50-0223.cnf,T,281
uf50-0820.cnf,T,118
uf50-059.cnf,T,28
uf50-056.cnf,T,108
uf50-0352.cnf,T,797
uf50-0154.cnf,T,245
uf50-0308.cnf,T,16
uf50-0828.cnf,T,292
uf50-0635.cnf,T,97
uf50-0177.cnf,T,202
uf50-0546.cnf,T,74
uf50-0370.cnf,T,66
uf50-0642.cnf,T,152
uf50-0631.cnf,T,198
uf50-0769.cnf,T,67
uf50-0194.cnf,T,203
uf50-0939.cnf,T,44
uf50-0545.cnf,T,282
uf50-0353.cnf,T,227
uf50-0219.cnf,T,86
uf50-0676.cnf,T,186
uf50-0581.cnf,T,12
uf50-0248.cnf,T,194
uf50-0192.cnf,T,65
uf50-0866.cnf,T,560
uf50-0805.cnf,T,46
uf50-0373.cnf,T,46
uf50-0253.cnf,T,24
uf50-0145.cnf,T,45
uf50-0733.cnf,T,87
uf50-0285.cnf,T,42
uf50-0418.cnf,T,144
uf50-0936.cnf,T,34
uf50-0862.cnf,T,220
uf50-0225.cnf,T,177
uf50-0405.cnf,T,29
uf50-0363.cnf,T,213
uf50-0396.cnf,T,26
uf50-0501.cnf,T,4
uf50-0725.cnf,T,197
uf50-057.cnf,T,478
uf50-0297.cnf,T,68
uf50-0475.cnf,T,14
uf50-0320.cnf,T,16
uf50-093.cnf,T,221
uf50-0275.cnf,T,319
uf50-0944.cnf,T,91
uf50-0572.cnf,T,488
uf50-0443.cnf,T,97
uf50-0594.cnf,T,52
uf50-0142.cnf,T,146
uf50-0387.cnf,T,159
uf50-0720.cnf,T,436
uf50-0817.cnf,T,6
uf50-076.cnf,T,11
uf50-0857.cnf,T,119
uf50-0874.cnf,T,20
uf50-0926.cnf,T,81
uf50-0680.cnf,T,229
uf50-055.cnf,T,29
uf50-086.cnf,T,239
uf50-05.cnf,T,22
uf50-0706.cnf,T,149
uf50-0610.cnf,T,30
uf50-0808.cnf,T,1087
uf50-0423.cnf,T,5
uf50-048.cnf,T,107
uf50-0750.cnf,T,95
uf50-0468.cnf,T,154
uf50-0557.cnf,T,34
uf50-0562.cnf,T,405
uf50-0826.cnf,T,145
uf50-046.cnf,T,12
uf50-0871.cnf,T,26
uf50-0492.cnf,T,32
uf50-0436.cnf,T,110
uf50-0601.cnf,T,204
uf50-0220.cnf,T,239
uf50-0681.cnf,T,238
uf50-0437.cnf,T,129
uf50-0992.cnf,T,9
uf50-0445.cnf,T,17
uf50-0195.cnf,T,34
uf50-0555.cnf,T,8
uf50-0860.cnf,T,76
uf50-0897.cnf,T,1016
uf50-0255.cnf,T,944
uf50-0379.cnf,T,26
uf50-0824.cnf,T,380
uf50-0116.cnf,T,340
uf50-0776.cnf,T,356
uf50-0496.cnf,T,174
uf50-0697.cnf,T,11
uf50-0757.cnf,T,55
uf50-0937.cnf,T,101
uf50-090.cnf,T,51
uf50-0845.cnf,T,10
uf50-0165.cnf,T,99
uf50-0294.cnf,T,260
uf50-0699.cnf,T,116
uf50-0345.cnf,T,253
uf50-0729.cnf,T,309
uf50-0286.cnf,T,106
uf50-0888.cnf,T,6
uf50-0318.cnf,T,90
uf50-0693.cnf,T,121
uf50-0779.cnf,T,23
uf50-0477.cnf,T,101
uf50-0278.cnf,T,7
uf50-0701.cnf,T,67
uf50-0722.cnf,T,21
uf50-0784.cnf,T,76
uf50-083.cnf,T,332
uf50-0976.cnf,T,155
uf50-028.cnf,T,356
uf50-0656.cnf,T,31
uf50-0407.cnf,T,217
uf50-0771.cnf,T,573
uf50-0256.cnf,T,17
uf50-0789.cnf,T,519
uf50-0965.cnf,T,274
uf50-0662.cnf,T,98
uf50-0847.cnf,T,206
uf50-0293.cnf,T,19
uf50-0659.cnf,T,175
uf50-0603.cnf,T,83
uf50-0922.cnf,T,7
uf50-0509.cnf,T,348
uf50-038.cnf,T,103
uf50-0738.cnf,T,124
uf50-0214.cnf,T,291
uf50-0451.cnf,T,127
uf50-097.cnf,T,72
uf50-0456.cnf,T,83
uf50-0576.cnf,T,28
uf50-0103.cnf,T,237
uf50-0160.cnf,T,86
uf50-0374.cnf,T,277
uf50-0640.cnf,T,478
uf50-0585.cnf,T,135
uf50-0551.cnf,T,65
uf50-0196.cnf,T,88
uf50-0911.cnf,T,278
uf50-0613.cnf,T,836
uf50-0168.cnf,T,27
uf50-0627.cnf,T,27
uf50-0628.cnf,T,173
uf50-0377.cnf,T,83
uf50-0578.cnf,T,332
uf50-0296.cnf,T,170
uf50-0715.cnf,T,197
uf50-0385.cnf,T,5
uf50-0478.cnf,T,129
uf50-0434.cnf,T,99
uf50-070.cnf,T,6
uf50-0428.cnf,T,123
uf50-0347.cnf,T,278
uf50-0449.cnf,T,180
uf50-044.cnf,T,13
uf50-0783.cnf,T,101
uf50-0339.cnf,T,99
uf50-0260.cnf,T,94
uf50-0668.cnf,T,6
uf50-0523.cnf,T,16
uf50-0865.cnf,T,266
uf50-069.cnf,T,11
uf50-0484.cnf,T,17
uf50-0966.cnf,T,448
uf50-0727.cnf,T,99
uf50-0156.cnf,T,178
uf50-0700.cnf,T,28
uf50-0830.cnf,T,19
uf50-0360.cnf,T,34
uf50-0371.cnf,T,364
uf50-0811.cnf,T,8
uf50-0197.cnf,F,175
uf50-0191.cnf,T,18
uf50-0650.cnf,T,248
uf50-0840.cnf,T,229
uf50-0923.cnf,T,459
uf50-0398.cnf,T,300
uf50-0463.cnf,T,11
uf50-0114.cnf,T,321
uf50-0209.cnf,T,202
uf50-0435.cnf,T,31
uf50-0215.cnf,T,8
uf50-0481.cnf,T,18
uf50-0155.cnf,T,270
uf50-0963.cnf,T,26
uf50-0519.cnf,T,216
uf50-0150.cnf,T,251
uf50-0908.cnf,T,8
uf50-0713.cnf,T,16
uf50-0690.cnf,T,130
uf50-0151.cnf,T,668
uf50-0252.cnf,T,20
uf50-0568.cnf,T,11
uf50-0455.cnf,T,88
uf50-0717.cnf,T,11
uf50-0411.cnf,T,89
uf50-0542.cnf,T,112
uf50-0756.cnf,T,49
uf50-0616.cnf,T,199
uf50-0271.cnf,T,274
uf50-0111.cnf,T,11
